order_id,customer_id,order_date,required_date,sales_channel,order_status,payment_status
ORD-00008650,CUST-004379,2025-02-23,2025-02-23,Direct,Completed,Pending
ORD-00008651,CUST-003936,2024-12-17,2024-12-17,Retail,Completed,Paid
ORD-00008652,CUST-001722,2025-03-18,2025-03-18,Online,Cancelled,Pending
ORD-00008653,CUST-001394,2025-10-10,2025-10-10,Distributor,Pending,Partial
ORD-00008654,CUST-004120,2026-04-14,2026-04-14,Direct,Pending,Paid
ORD-00008655,CUST-003804,2024-11-30,2024-11-30,Direct,Completed,Paid
ORD-00008656,CUST-000705,2026-03-30,2026-03-30,Retail,Completed,Paid
ORD-00008657,CUST-001450,2026-08-08,2026-08-08,Retail,Completed,Partial
ORD-00008658,CUST-003132,2024-11-28,2024-11-28,Retail,Completed,Partial
ORD-00008659,CUST-001239,2025-09-27,2025-09-27,Distributor,Pending,Paid
ORD-00008660,CUST-000258,2025-06-26,2025-06-26,Online,Cancelled,Paid
ORD-00008661,CUST-004813,2025-11-07,2025-11-07,Retail,Completed,Paid
ORD-00008662,CUST-000499,2026-01-06,2026-01-06,Distributor,Completed,Pending
ORD-00008663,CUST-001339,2026-04-12,2026-04-12,Online,Completed,Pending
ORD-00008664,CUST-001341,2025-06-01,2025-06-01,Online,Completed,Paid
ORD-00008665,CUST-000945,2026-06-09,2026-06-09,Retail,Completed,Pending
ORD-00008666,CUST-002029,2026-02-21,2026-02-21,Distributor,Pending,Paid
ORD-00008667,CUST-001265,2025-11-25,2025-11-25,Online,Cancelled,Paid
ORD-00008668,CUST-004507,2024-10-12,2024-10-12,Online,Completed,Paid
ORD-00008669,CUST-003908,2026-06-26,2026-06-26,Retail,Pending,Paid
ORD-00008670,CUST-000657,2025-08-25,2025-08-25,Distributor,Completed,Paid
ORD-00008671,CUST-000208,2026-08-02,2026-08-02,Online,Completed,Pending
ORD-00008672,CUST-002105,2025-07-01,2025-07-01,Online,Completed,Pending
ORD-00008673,CUST-002752,2026-07-24,2026-07-24,Retail,Pending,Partial
ORD-00008674,CUST-004116,2025-12-19,2025-12-19,Online,Pending,Paid
ORD-00008675,CUST-000337,2024-12-19,2024-12-19,Distributor,Completed,Partial
ORD-00008676,CUST-001779,2026-02-25,2026-02-25,Retail,Completed,Paid
ORD-00008677,CUST-001867,2025-01-06,2025-01-06,Distributor,Cancelled,Paid
ORD-00008678,CUST-002024,2026-08-05,2026-08-05,Direct,Cancelled,Pending
ORD-00008679,CUST-004224,2025-09-27,2025-09-27,Retail,Completed,Pending
ORD-00008680,CUST-001351,2026-06-07,2026-06-07,Online,Cancelled,Paid
ORD-00008681,CUST-000528,2025-12-06,2025-12-06,Direct,Completed,Partial
ORD-00008682,CUST-001549,2026-06-01,2026-06-01,Distributor,Completed,Paid
ORD-00008683,CUST-001026,2025-12-04,2025-12-04,Online,Completed,Partial
ORD-00008684,CUST-004024,2025-02-19,2025-02-19,Distributor,Completed,Paid
ORD-00008685,CUST-003929,2024-12-09,2024-12-09,Direct,Cancelled,Pending
ORD-00008686,CUST-001559,2026-05-18,2026-05-18,Distributor,Completed,Pending
ORD-00008687,CUST-000819,2024-12-06,2024-12-06,Retail,Cancelled,Partial
ORD-00008688,CUST-004545,2026-07-23,2026-07-23,Online,Cancelled,Partial
ORD-00008689,CUST-004343,2025-06-15,2025-06-15,Retail,Cancelled,Paid
ORD-00008690,CUST-003988,2025-02-24,2025-02-24,Distributor,Completed,Paid
ORD-00008691,CUST-004437,2026-06-08,2026-06-08,Distributor,Completed,Paid
ORD-00008692,CUST-004063,2026-08-07,2026-08-07,Direct,Pending,Paid
ORD-00008693,CUST-001401,2024-09-08,2024-09-08,Online,Completed,Pending
ORD-00008694,CUST-001496,2025-06-04,2025-06-04,Direct,Cancelled,Paid
ORD-00008695,CUST-004231,2025-10-19,2025-10-19,Direct,Completed,Paid
ORD-00008696,CUST-002976,2026-07-20,2026-07-20,Online,Completed,Partial
ORD-00008697,CUST-004259,2026-07-26,2026-07-26,Online,Cancelled,Paid
ORD-00008698,CUST-000090,2026-01-18,2026-01-18,Direct,Completed,Pending
ORD-00008699,CUST-000951,2025-12-24,2025-12-24,Online,Completed,Partial
ORD-00008700,CUST-004224,2026-05-15,2026-05-15,Online,Completed,Pending
ORD-00008701,CUST-001071,2025-12-28,2025-12-28,Online,Pending,Paid
ORD-00008702,CUST-001284,2024-10-22,2024-10-22,Retail,Completed,Partial
ORD-00008703,CUST-004722,2025-03-14,2025-03-14,Online,Completed,Paid
ORD-00008704,CUST-003997,2024-11-23,2024-11-23,Direct,Cancelled,Partial
ORD-00008705,CUST-002643,2025-06-05,2025-06-05,Distributor,Completed,Pending
ORD-00008706,CUST-000037,2025-07-28,2025-07-28,Direct,Completed,Paid
ORD-00008707,CUST-002309,2024-10-21,2024-10-21,Distributor,Completed,Pending
ORD-00008708,CUST-000824,2025-12-28,2025-12-28,Retail,Completed,Partial
ORD-00008709,CUST-004764,2026-08-06,2026-08-06,Distributor,Completed,Pending
ORD-00008710,CUST-004779,2024-11-25,2024-11-25,Retail,Completed,Partial
ORD-00008711,CUST-004036,2025-01-31,2025-01-31,Direct,Completed,Pending
ORD-00008712,CUST-003832,2024-12-05,2024-12-05,Online,Completed,Paid
ORD-00008713,CUST-001305,2026-01-26,2026-01-26,Retail,Completed,Paid
ORD-00008714,CUST-003391,2025-07-27,2025-07-27,Retail,Completed,Paid
ORD-00008715,CUST-001956,2026-02-06,2026-02-06,Distributor,Completed,Partial
ORD-00008716,CUST-002243,2025-07-10,2025-07-10,Distributor,Completed,Paid
ORD-00008717,CUST-003878,2025-05-20,2025-05-20,Distributor,Completed,Pending
ORD-00008718,CUST-002914,2025-09-05,2025-09-05,Online,Completed,Pending
ORD-00008719,CUST-002470,2024-12-08,2024-12-08,Distributor,Completed,Paid
ORD-00008720,CUST-002169,2026-08-09,2026-08-09,Online,Completed,Partial
ORD-00008721,CUST-004063,2024-12-30,2024-12-30,Direct,Completed,Pending
ORD-00008722,CUST-003170,2024-10-12,2024-10-12,Direct,Pending,Paid
ORD-00008723,CUST-003474,2026-06-24,2026-06-24,Direct,Pending,Pending
ORD-00008724,CUST-004854,2026-04-08,2026-04-08,Retail,Pending,Pending
ORD-00008725,CUST-000043,2026-07-11,2026-07-11,Online,Pending,Pending
ORD-00008726,CUST-000927,2026-06-07,2026-06-07,Distributor,Completed,Partial
ORD-00008727,CUST-003274,2025-06-06,2025-06-06,Direct,Completed,Pending
ORD-00008728,CUST-003454,2025-07-01,2025-07-01,Online,Completed,Paid
ORD-00008729,CUST-001051,2025-08-29,2025-08-29,Direct,Completed,Paid
ORD-00008730,CUST-004957,2025-06-04,2025-06-04,Distributor,Cancelled,Pending
ORD-00008731,CUST-004245,2025-03-04,2025-03-04,Distributor,Completed,Paid
ORD-00008732,CUST-000629,2026-03-16,2026-03-16,Online,Cancelled,Paid
ORD-00008733,CUST-003880,2025-11-23,2025-11-23,Distributor,Completed,Paid
ORD-00008734,CUST-000910,2026-08-02,2026-08-02,Retail,Completed,Partial
ORD-00008735,CUST-002084,2024-12-26,2024-12-26,Direct,Pending,Partial
ORD-00008736,CUST-002662,2026-03-23,2026-03-23,Retail,Completed,Partial
ORD-00008737,CUST-003493,2025-11-03,2025-11-03,Distributor,Completed,Pending
ORD-00008738,CUST-004479,2025-07-29,2025-07-29,Distributor,Completed,Paid
ORD-00008739,CUST-004189,2026-08-25,2026-08-25,Retail,Completed,Paid
ORD-00008740,CUST-004238,2025-07-09,2025-07-09,Online,Completed,Paid
ORD-00008741,CUST-003400,2025-08-10,2025-08-10,Retail,Completed,Paid
ORD-00008742,CUST-002283,2025-01-20,2025-01-20,Retail,Pending,Paid
ORD-00008743,CUST-004794,2024-11-27,2024-11-27,Distributor,Completed,Paid
ORD-00008744,CUST-003278,2026-01-19,2026-01-19,Online,Completed,Paid
ORD-00008745,CUST-001203,2025-02-17,2025-02-17,Direct,Completed,Pending
ORD-00008746,CUST-001140,2024-10-12,2024-10-12,Online,Pending,Pending
ORD-00008747,CUST-003934,2025-07-08,2025-07-08,Distributor,Pending,Pending
ORD-00008748,CUST-001585,2024-12-21,2024-12-21,Distributor,Completed,Partial
ORD-00008749,CUST-000737,2025-08-24,2025-08-24,Distributor,Completed,Paid
ORD-00008750,CUST-001896,2025-07-02,2025-07-02,Online,Completed,Paid
ORD-00008751,CUST-002278,2025-07-14,2025-07-14,Retail,Completed,Paid
ORD-00008752,CUST-004604,2025-02-14,2025-02-14,Distributor,Completed,Pending
ORD-00008753,CUST-002242,2025-10-27,2025-10-27,Online,Pending,Paid
ORD-00008754,CUST-004921,2025-11-10,2025-11-10,Distributor,Completed,Paid
ORD-00008755,CUST-004997,2025-12-11,2025-12-11,Retail,Completed,Partial
ORD-00008756,CUST-000938,2025-04-13,2025-04-13,Online,Pending,Partial
ORD-00008757,CUST-002377,2025-01-14,2025-01-14,Retail,Completed,Paid
ORD-00008758,CUST-003924,2026-07-07,2026-07-07,Retail,Completed,Paid
ORD-00008759,CUST-004466,2026-01-21,2026-01-21,Online,Completed,Pending
ORD-00008760,CUST-001977,2025-12-31,2025-12-31,Online,Completed,Paid
ORD-00008761,CUST-000791,2025-05-17,2025-05-17,Online,Pending,Partial
ORD-00008762,CUST-002016,2025-06-12,2025-06-12,Retail,Cancelled,Paid
ORD-00008763,CUST-003876,2025-10-25,2025-10-25,Distributor,Completed,Paid
ORD-00008764,CUST-004509,2025-04-07,2025-04-07,Retail,Completed,Partial
ORD-00008765,CUST-001910,2026-05-14,2026-05-14,Online,Completed,Paid
ORD-00008766,CUST-000623,2026-01-24,2026-01-24,Distributor,Completed,Pending
ORD-00008767,CUST-000714,2025-05-21,2025-05-21,Direct,Completed,Paid
ORD-00008768,CUST-004916,2024-11-25,2024-11-25,Direct,Pending,Partial
ORD-00008769,CUST-001281,2026-04-28,2026-04-28,Direct,Completed,Partial
ORD-00008770,CUST-002122,2024-09-04,2024-09-04,Retail,Completed,Paid
ORD-00008771,CUST-000713,2026-06-20,2026-06-20,Retail,Completed,Paid
ORD-00008772,CUST-001094,2024-12-13,2024-12-13,Direct,Completed,Pending
ORD-00008773,CUST-002120,2026-03-25,2026-03-25,Online,Cancelled,Paid
ORD-00008774,CUST-000247,2025-11-10,2025-11-10,Retail,Completed,Partial
ORD-00008775,CUST-004236,2025-04-14,2025-04-14,Retail,Pending,Paid
ORD-00008776,CUST-003671,2026-04-21,2026-04-21,Online,Completed,Paid
ORD-00008777,CUST-003916,2026-02-18,2026-02-18,Retail,Pending,Pending
ORD-00008778,CUST-002299,2025-07-15,2025-07-15,Online,Completed,Paid
ORD-00008779,CUST-003896,2026-03-24,2026-03-24,Retail,Pending,Partial
ORD-00008780,CUST-004541,2024-09-21,2024-09-21,Direct,Completed,Paid
ORD-00008781,CUST-001238,2025-04-22,2025-04-22,Distributor,Completed,Partial
ORD-00008782,CUST-004435,2025-10-19,2025-10-19,Direct,Cancelled,Paid
ORD-00008783,CUST-004230,2026-04-17,2026-04-17,Retail,Completed,Partial
ORD-00008784,CUST-004414,2025-02-06,2025-02-06,Direct,Pending,Pending
ORD-00008785,CUST-004239,2026-03-26,2026-03-26,Distributor,Completed,Paid
ORD-00008786,CUST-002226,2026-01-31,2026-01-31,Distributor,Completed,Paid
ORD-00008787,CUST-002395,2024-10-25,2024-10-25,Direct,Cancelled,Partial
ORD-00008788,CUST-001790,2025-07-24,2025-07-24,Distributor,Cancelled,Paid
ORD-00008789,CUST-004905,2025-04-08,2025-04-08,Distributor,Cancelled,Paid
ORD-00008790,CUST-001122,2025-11-13,2025-11-13,Online,Cancelled,Partial
ORD-00008791,CUST-002204,2025-08-19,2025-08-19,Distributor,Pending,Pending
ORD-00008792,CUST-002082,2025-01-10,2025-01-10,Online,Pending,Pending
ORD-00008793,CUST-003580,2025-11-18,2025-11-18,Online,Completed,Paid
ORD-00008794,CUST-001541,2025-10-22,2025-10-22,Online,Completed,Paid
ORD-00008795,CUST-004515,2026-05-22,2026-05-22,Direct,Cancelled,Partial
ORD-00008796,CUST-003806,2025-11-17,2025-11-17,Online,Pending,Paid
ORD-00008797,CUST-001282,2026-07-15,2026-07-15,Distributor,Cancelled,Paid
ORD-00008798,CUST-002801,2026-03-24,2026-03-24,Direct,Completed,Paid
ORD-00008799,CUST-003053,2025-06-19,2025-06-19,Distributor,Completed,Paid
ORD-00008800,CUST-001419,2024-12-04,2024-12-04,Distributor,Completed,Paid
ORD-00008801,CUST-002582,2025-12-14,2025-12-14,Distributor,Completed,Pending
ORD-00008802,CUST-002541,2026-07-27,2026-07-27,Online,Completed,Pending
ORD-00008803,CUST-003453,2026-06-23,2026-06-23,Retail,Cancelled,Paid
ORD-00008804,CUST-003844,2025-07-18,2025-07-18,Direct,Completed,Partial
ORD-00008805,CUST-004105,2024-12-03,2024-12-03,Retail,Cancelled,Partial
ORD-00008806,CUST-002437,2025-01-23,2025-01-23,Distributor,Completed,Paid
ORD-00008807,CUST-003685,2025-04-18,2025-04-18,Distributor,Cancelled,Paid
ORD-00008808,CUST-004848,2026-05-05,2026-05-05,Direct,Pending,Partial
ORD-00008809,CUST-001513,2026-01-16,2026-01-16,Retail,Pending,Paid
ORD-00008810,CUST-004367,2026-01-18,2026-01-18,Distributor,Pending,Paid
ORD-00008811,CUST-000058,2025-03-02,2025-03-02,Online,Completed,Pending
ORD-00008812,CUST-001604,2026-06-01,2026-06-01,Distributor,Completed,Pending
ORD-00008813,CUST-000277,2025-04-21,2025-04-21,Direct,Pending,Partial
ORD-00008814,CUST-003790,2024-09-28,2024-09-28,Online,Completed,Partial
ORD-00008815,CUST-002495,2026-08-18,2026-08-18,Online,Pending,Pending
ORD-00008816,CUST-003419,2026-06-26,2026-06-26,Direct,Completed,Pending
ORD-00008817,CUST-004678,2025-09-02,2025-09-02,Distributor,Cancelled,Paid
ORD-00008818,CUST-000549,2025-12-11,2025-12-11,Direct,Pending,Partial
ORD-00008819,CUST-004586,2025-10-17,2025-10-17,Distributor,Pending,Partial
ORD-00008820,CUST-003198,2025-10-01,2025-10-01,Direct,Pending,Paid
ORD-00008821,CUST-002634,2024-11-14,2024-11-14,Distributor,Completed,Pending
ORD-00008822,CUST-004400,2026-01-11,2026-01-11,Direct,Cancelled,Pending
ORD-00008823,CUST-004622,2024-11-02,2024-11-02,Online,Pending,Paid
ORD-00008824,CUST-000961,2024-12-20,2024-12-20,Online,Completed,Paid
ORD-00008825,CUST-004765,2026-01-29,2026-01-29,Retail,Pending,Paid
ORD-00008826,CUST-004994,2024-09-08,2024-09-08,Online,Cancelled,Pending
ORD-00008827,CUST-000851,2025-07-01,2025-07-01,Distributor,Cancelled,Pending
ORD-00008828,CUST-003085,2025-03-10,2025-03-10,Distributor,Completed,Paid
ORD-00008829,CUST-002455,2026-02-22,2026-02-22,Distributor,Pending,Pending
ORD-00008830,CUST-002268,2025-12-09,2025-12-09,Direct,Pending,Paid
ORD-00008831,CUST-002672,2026-03-16,2026-03-16,Direct,Completed,Pending
ORD-00008832,CUST-001480,2026-08-01,2026-08-01,Distributor,Completed,Paid
ORD-00008833,CUST-004596,2026-01-18,2026-01-18,Direct,Cancelled,Partial
ORD-00008834,CUST-003237,2025-05-08,2025-05-08,Distributor,Completed,Paid
ORD-00008835,CUST-004867,2024-12-12,2024-12-12,Retail,Pending,Partial
ORD-00008836,CUST-000525,2026-03-04,2026-03-04,Direct,Cancelled,Pending
ORD-00008837,CUST-003039,2026-03-25,2026-03-25,Distributor,Completed,Paid
ORD-00008838,CUST-001013,2025-11-12,2025-11-12,Online,Completed,Partial
ORD-00008839,CUST-001081,2024-10-01,2024-10-01,Direct,Cancelled,Paid
ORD-00008840,CUST-001103,2025-03-28,2025-03-28,Online,Pending,Partial
ORD-00008841,CUST-003151,2025-03-08,2025-03-08,Direct,Cancelled,Pending
ORD-00008842,CUST-000415,2026-07-10,2026-07-10,Retail,Completed,Paid
ORD-00008843,CUST-001405,2026-06-13,2026-06-13,Retail,Completed,Pending
ORD-00008844,CUST-004474,2026-06-25,2026-06-25,Online,Completed,Paid
ORD-00008845,CUST-001407,2026-04-15,2026-04-15,Direct,Completed,Paid
ORD-00008846,CUST-004861,2025-04-02,2025-04-02,Retail,Completed,Pending
ORD-00008847,CUST-004658,2026-03-30,2026-03-30,Retail,Pending,Paid
ORD-00008848,CUST-004150,2025-04-06,2025-04-06,Direct,Completed,Pending
ORD-00008849,CUST-001042,2025-06-06,2025-06-06,Direct,Completed,Pending
ORD-00008850,CUST-004917,2026-06-28,2026-06-28,Distributor,Completed,Pending
ORD-00008851,CUST-004434,2026-08-06,2026-08-06,Distributor,Cancelled,Paid
ORD-00008852,CUST-001424,2025-02-09,2025-02-09,Online,Cancelled,Paid
ORD-00008853,CUST-001456,2026-01-17,2026-01-17,Distributor,Completed,Paid
ORD-00008854,CUST-001109,2025-10-18,2025-10-18,Online,Completed,Partial
ORD-00008855,CUST-001164,2026-06-27,2026-06-27,Retail,Completed,Paid
ORD-00008856,CUST-001932,2025-09-28,2025-09-28,Distributor,Cancelled,Paid
ORD-00008857,CUST-004716,2025-04-15,2025-04-15,Retail,Completed,Partial
ORD-00008858,CUST-004200,2024-12-03,2024-12-03,Online,Completed,Paid
ORD-00008859,CUST-004889,2025-12-25,2025-12-25,Direct,Completed,Paid
ORD-00008860,CUST-001584,2025-10-15,2025-10-15,Distributor,Cancelled,Partial
ORD-00008861,CUST-003847,2026-02-22,2026-02-22,Distributor,Completed,Paid
ORD-00008862,CUST-003865,2026-06-04,2026-06-04,Direct,Cancelled,Paid
ORD-00008863,CUST-003034,2024-12-22,2024-12-22,Retail,Cancelled,Partial
ORD-00008864,CUST-000764,2025-05-29,2025-05-29,Direct,Cancelled,Paid
ORD-00008865,CUST-002704,2026-06-25,2026-06-25,Online,Completed,Pending
ORD-00008866,CUST-004896,2025-02-06,2025-02-06,Distributor,Completed,Paid
ORD-00008867,CUST-004608,2024-11-25,2024-11-25,Distributor,Completed,Paid
ORD-00008868,CUST-001257,2026-08-19,2026-08-19,Distributor,Cancelled,Paid
ORD-00008869,CUST-003531,2026-01-23,2026-01-23,Online,Cancelled,Partial
ORD-00008870,CUST-001917,2026-04-23,2026-04-23,Distributor,Completed,Partial
ORD-00008871,CUST-003937,2025-11-25,2025-11-25,Online,Completed,Pending
ORD-00008872,CUST-001885,2024-10-24,2024-10-24,Distributor,Pending,Pending
ORD-00008873,CUST-003131,2026-04-02,2026-04-02,Distributor,Completed,Paid
ORD-00008874,CUST-000991,2025-03-31,2025-03-31,Distributor,Pending,Paid
ORD-00008875,CUST-004964,2025-12-23,2025-12-23,Distributor,Cancelled,Partial
ORD-00008876,CUST-000285,2026-05-01,2026-05-01,Retail,Cancelled,Paid
ORD-00008877,CUST-000626,2026-03-03,2026-03-03,Direct,Completed,Pending
ORD-00008878,CUST-000162,2025-02-19,2025-02-19,Online,Completed,Paid
ORD-00008879,CUST-001830,2025-01-23,2025-01-23,Distributor,Completed,Paid
ORD-00008880,CUST-002436,2025-03-10,2025-03-10,Retail,Pending,Partial
ORD-00008881,CUST-002428,2025-03-07,2025-03-07,Direct,Completed,Pending
ORD-00008882,CUST-003526,2026-04-11,2026-04-11,Retail,Cancelled,Pending
ORD-00008883,CUST-003005,2026-01-14,2026-01-14,Direct,Completed,Paid
ORD-00008884,CUST-004767,2025-11-14,2025-11-14,Retail,Cancelled,Paid
ORD-00008885,CUST-004131,2025-05-03,2025-05-03,Distributor,Completed,Partial
ORD-00008886,CUST-004629,2026-04-30,2026-04-30,Retail,Completed,Paid
ORD-00008887,CUST-002595,2026-03-08,2026-03-08,Retail,Completed,Partial
ORD-00008888,CUST-003472,2025-10-15,2025-10-15,Retail,Completed,Partial
ORD-00008889,CUST-000143,2026-04-05,2026-04-05,Distributor,Completed,Paid
ORD-00008890,CUST-001570,2025-01-05,2025-01-05,Retail,Completed,Paid
ORD-00008891,CUST-004096,2026-05-26,2026-05-26,Direct,Pending,Paid
ORD-00008892,CUST-002041,2026-07-15,2026-07-15,Direct,Completed,Partial
ORD-00008893,CUST-002410,2024-12-11,2024-12-11,Online,Completed,Partial
ORD-00008894,CUST-001026,2026-05-18,2026-05-18,Online,Completed,Pending
ORD-00008895,CUST-003870,2026-04-02,2026-04-02,Retail,Pending,Partial
ORD-00008896,CUST-001044,2025-05-17,2025-05-17,Direct,Completed,Paid
ORD-00008897,CUST-003189,2025-08-28,2025-08-28,Retail,Completed,Pending
ORD-00008898,CUST-004549,2025-06-30,2025-06-30,Direct,Cancelled,Partial
ORD-00008899,CUST-003536,2025-10-09,2025-10-09,Online,Cancelled,Partial
ORD-00008900,CUST-004761,2026-02-26,2026-02-26,Retail,Pending,Partial
ORD-00008901,CUST-002003,2026-04-29,2026-04-29,Retail,Cancelled,Paid
ORD-00008902,CUST-003774,2024-10-04,2024-10-04,Retail,Completed,Paid
ORD-00008903,CUST-000845,2025-11-06,2025-11-06,Direct,Completed,Paid
ORD-00008904,CUST-001742,2025-12-24,2025-12-24,Direct,Pending,Paid
ORD-00008905,CUST-002747,2025-04-02,2025-04-02,Distributor,Completed,Partial
ORD-00008906,CUST-000416,2026-02-28,2026-02-28,Direct,Completed,Partial
ORD-00008907,CUST-003611,2025-10-09,2025-10-09,Retail,Completed,Paid
ORD-00008908,CUST-003218,2024-11-05,2024-11-05,Distributor,Cancelled,Paid
ORD-00008909,CUST-002325,2024-12-05,2024-12-05,Direct,Completed,Partial
ORD-00008910,CUST-000834,2024-09-12,2024-09-12,Distributor,Completed,Paid
ORD-00008911,CUST-001080,2026-05-08,2026-05-08,Retail,Cancelled,Paid
ORD-00008912,CUST-002375,2025-01-02,2025-01-02,Retail,Completed,Pending
ORD-00008913,CUST-004148,2025-10-15,2025-10-15,Direct,Cancelled,Pending
ORD-00008914,CUST-004736,2025-05-20,2025-05-20,Direct,Completed,Partial
ORD-00008915,CUST-003242,2025-08-02,2025-08-02,Distributor,Completed,Paid
ORD-00008916,CUST-003340,2026-01-17,2026-01-17,Direct,Cancelled,Paid
ORD-00008917,CUST-002776,2025-10-11,2025-10-11,Distributor,Pending,Paid
ORD-00008918,CUST-003897,2026-07-15,2026-07-15,Direct,Cancelled,Paid
ORD-00008919,CUST-002006,2026-05-28,2026-05-28,Online,Cancelled,Pending
ORD-00008920,CUST-001812,2025-04-27,2025-04-27,Distributor,Pending,Pending
ORD-00008921,CUST-004286,2025-09-12,2025-09-12,Distributor,Completed,Paid
ORD-00008922,CUST-004360,2026-01-09,2026-01-09,Distributor,Pending,Partial
ORD-00008923,CUST-003040,2024-11-20,2024-11-20,Retail,Completed,Partial
ORD-00008924,CUST-001389,2025-03-05,2025-03-05,Retail,Cancelled,Paid
ORD-00008925,CUST-002896,2026-01-24,2026-01-24,Direct,Completed,Pending
ORD-00008926,CUST-001029,2025-10-25,2025-10-25,Online,Cancelled,Pending
ORD-00008927,CUST-003172,2025-04-26,2025-04-26,Distributor,Completed,Partial
ORD-00008928,CUST-004904,2024-12-30,2024-12-30,Online,Completed,Paid
ORD-00008929,CUST-004970,2026-02-22,2026-02-22,Distributor,Pending,Partial
ORD-00008930,CUST-002369,2025-09-09,2025-09-09,Online,Completed,Paid
ORD-00008931,CUST-001188,2026-04-24,2026-04-24,Online,Completed,Partial
ORD-00008932,CUST-003247,2025-08-30,2025-08-30,Direct,Completed,Pending
ORD-00008933,CUST-001795,2026-03-27,2026-03-27,Retail,Completed,Paid
ORD-00008934,CUST-002612,2024-10-14,2024-10-14,Direct,Pending,Paid
ORD-00008935,CUST-003322,2025-06-27,2025-06-27,Retail,Completed,Paid
ORD-00008936,CUST-001753,2024-09-24,2024-09-24,Direct,Completed,Paid
ORD-00008937,CUST-004916,2025-09-04,2025-09-04,Distributor,Cancelled,Paid
ORD-00008938,CUST-004949,2024-10-19,2024-10-19,Online,Cancelled,Partial
ORD-00008939,CUST-000624,2026-06-29,2026-06-29,Retail,Pending,Pending
ORD-00008940,CUST-000181,2025-06-15,2025-06-15,Online,Pending,Partial
ORD-00008941,CUST-001180,2025-01-01,2025-01-01,Direct,Cancelled,Paid
ORD-00008942,CUST-001625,2025-01-18,2025-01-18,Direct,Completed,Paid
ORD-00008943,CUST-001763,2026-05-07,2026-05-07,Retail,Cancelled,Paid
