movement_id,movement_date,material_id,warehouse,movement_type,quantity
INV-00012003,2025-05-09,MAT-001,WH-001,Purchase,75
INV-00012004,2025-05-09,MAT-002,WH-003,Production Consumption,4686
INV-00012005,2026-05-01,MAT-003,WH-003,Return,3910
INV-00012006,2025-05-29,MAT-006,WH-001,Purchase,4070
INV-00012007,2025-07-08,MAT-008,WH-003,Production Consumption,4197
INV-00012008,2025-02-13,MAT-001,WH-003,Purchase,910
INV-00012009,2025-09-21,MAT-001,WH-003,Purchase,4688
INV-00012010,2025-04-04,MAT-008,WH-002,Sales,3549
INV-00012011,2026-06-16,MAT-007,WH-002,Sales,2382
INV-00012012,2024-11-02,MAT-005,WH-002,Purchase,3849
INV-00012013,2025-04-23,MAT-003,WH-003,Adjustment,107
INV-00012014,2026-06-15,MAT-010,WH-002,Adjustment,709
INV-00012015,2025-12-14,MAT-010,WH-003,Sales,2540
INV-00012016,2025-08-04,MAT-002,WH-001,Production Consumption,2956
INV-00012017,2026-07-25,MAT-002,WH-002,Sales,4974
INV-00012018,2024-10-23,MAT-003,WH-001,Sales,3469
INV-00012019,2026-01-10,MAT-006,WH-003,Purchase,1941
INV-00012020,2026-06-04,MAT-009,WH-001,Sales,1865
INV-00012021,2026-08-16,MAT-001,WH-001,Production Consumption,523
INV-00012022,2025-03-29,MAT-003,WH-002,Purchase,487
INV-00012023,2026-04-22,MAT-002,WH-001,Sales,2758
INV-00012024,2025-12-07,MAT-003,WH-001,Adjustment,784
INV-00012025,2025-12-18,MAT-002,WH-003,Production Consumption,4187
INV-00012026,2025-11-22,MAT-009,WH-001,Production Consumption,4315
INV-00012027,2025-04-22,MAT-010,WH-002,Adjustment,345
INV-00012028,2026-06-19,MAT-005,WH-003,Purchase,408
INV-00012029,2024-11-05,MAT-005,WH-001,Purchase,1
INV-00012030,2025-12-13,MAT-009,WH-003,Adjustment,1221
INV-00012031,2025-05-10,MAT-005,WH-001,Purchase,105
INV-00012032,2026-08-04,MAT-004,WH-002,Production Consumption,2160
INV-00012033,2025-11-03,MAT-001,WH-003,Adjustment,2830
INV-00012034,2026-08-03,MAT-004,WH-002,Return,4471
INV-00012035,2026-02-13,MAT-005,WH-002,Production Consumption,2734
INV-00012036,2026-05-25,MAT-009,WH-003,Adjustment,3482
INV-00012037,2025-02-18,MAT-005,WH-003,Return,695
INV-00012038,2025-05-14,MAT-008,WH-003,Return,3329
INV-00012039,2025-05-25,MAT-008,WH-002,Return,1910
INV-00012040,2026-08-25,MAT-009,WH-001,Sales,4436
INV-00012041,2026-06-29,MAT-006,WH-003,Purchase,2845
INV-00012042,2025-02-22,MAT-010,WH-001,Production Consumption,4040
INV-00012043,2026-08-12,MAT-010,WH-001,Return,1489
INV-00012044,2025-06-12,MAT-008,WH-003,Adjustment,4510
INV-00012045,2025-06-25,MAT-002,WH-001,Purchase,709
INV-00012046,2025-11-21,MAT-003,WH-002,Return,389
INV-00012047,2026-03-23,MAT-006,WH-001,Sales,1707
INV-00012048,2026-07-24,MAT-010,WH-003,Sales,395
INV-00012049,2026-02-25,MAT-006,WH-003,Production Consumption,61
INV-00012050,2024-08-28,MAT-003,WH-002,Return,4016
INV-00012051,2025-04-04,MAT-006,WH-003,Adjustment,2872
INV-00012052,2026-05-03,MAT-001,WH-001,Adjustment,3022
INV-00012053,2024-12-04,MAT-007,WH-002,Production Consumption,4350
INV-00012054,2025-12-04,MAT-002,WH-003,Sales,2297
INV-00012055,2026-06-30,MAT-008,WH-001,Production Consumption,1483
INV-00012056,2026-08-05,MAT-004,WH-001,Production Consumption,3347
INV-00012057,2026-04-13,MAT-007,WH-003,Return,1401
INV-00012058,2025-06-24,MAT-001,WH-001,Adjustment,3736
INV-00012059,2025-12-07,MAT-004,WH-003,Adjustment,1783
INV-00012060,2026-05-16,MAT-003,WH-003,Sales,2495
INV-00012061,2026-03-25,MAT-003,WH-002,Purchase,3225
INV-00012062,2024-11-28,MAT-010,WH-002,Purchase,609
INV-00012063,2026-07-28,MAT-009,WH-001,Purchase,2927
INV-00012064,2024-10-07,MAT-008,WH-001,Purchase,1960
INV-00012065,2024-09-30,MAT-008,WH-003,Adjustment,3172
INV-00012066,2026-06-25,MAT-008,WH-001,Purchase,485
INV-00012067,2024-09-12,MAT-009,WH-001,Return,1323
INV-00012068,2025-11-21,MAT-009,WH-002,Return,2817
INV-00012069,2026-01-17,MAT-002,WH-002,Sales,1995
INV-00012070,2025-06-30,MAT-009,WH-002,Return,1146
INV-00012071,2025-05-31,MAT-007,WH-002,Production Consumption,1335
INV-00012072,2025-03-01,MAT-005,WH-002,Production Consumption,1569
INV-00012073,2024-12-11,MAT-010,WH-001,Return,3359
INV-00012074,2025-08-16,MAT-008,WH-003,Production Consumption,4730
INV-00012075,2025-10-14,MAT-007,WH-001,Adjustment,139
INV-00012076,2026-03-06,MAT-002,WH-003,Return,4427
INV-00012077,2024-10-02,MAT-006,WH-003,Sales,1518
INV-00012078,2025-01-28,MAT-010,WH-001,Adjustment,1417
INV-00012079,2026-02-14,MAT-004,WH-003,Production Consumption,1990
INV-00012080,2025-11-20,MAT-005,WH-002,Adjustment,4852
INV-00012081,2024-09-27,MAT-002,WH-001,Purchase,16
INV-00012082,2025-09-21,MAT-003,WH-003,Return,2687
INV-00012083,2025-02-09,MAT-010,WH-003,Production Consumption,2634
INV-00012084,2024-12-26,MAT-010,WH-001,Adjustment,600
INV-00012085,2025-12-02,MAT-007,WH-002,Production Consumption,3244
INV-00012086,2025-02-13,MAT-005,WH-002,Purchase,1348
INV-00012087,2026-03-01,MAT-010,WH-001,Sales,3251
INV-00012088,2025-10-12,MAT-006,WH-001,Return,3090
INV-00012089,2024-09-09,MAT-009,WH-002,Sales,2685
INV-00012090,2025-05-28,MAT-009,WH-003,Sales,4351
INV-00012091,2025-07-29,MAT-003,WH-003,Production Consumption,3572
INV-00012092,2026-08-01,MAT-004,WH-001,Sales,1215
INV-00012093,2026-04-17,MAT-006,WH-002,Sales,553
INV-00012094,2024-10-27,MAT-010,WH-003,Adjustment,3538
INV-00012095,2025-08-04,MAT-003,WH-001,Purchase,4942
INV-00012096,2026-08-15,MAT-004,WH-002,Production Consumption,2311
INV-00012097,2026-05-16,MAT-009,WH-002,Return,1840
INV-00012098,2024-11-11,MAT-001,WH-001,Sales,4419
INV-00012099,2026-07-28,MAT-003,WH-003,Adjustment,2013
INV-00012100,2025-03-02,MAT-010,WH-002,Sales,4388
INV-00012101,2024-09-25,MAT-002,WH-003,Adjustment,3722
INV-00012102,2024-12-02,MAT-010,WH-001,Adjustment,3051
INV-00012103,2025-10-29,MAT-004,WH-002,Purchase,4858
INV-00012104,2025-10-22,MAT-002,WH-001,Adjustment,4404
INV-00012105,2025-03-12,MAT-005,WH-001,Sales,3460
INV-00012106,2026-07-18,MAT-005,WH-002,Adjustment,4138
INV-00012107,2024-11-02,MAT-009,WH-001,Sales,3409
INV-00012108,2025-05-22,MAT-002,WH-003,Purchase,3179
INV-00012109,2026-07-07,MAT-007,WH-001,Purchase,314
INV-00012110,2025-04-13,MAT-010,WH-003,Sales,1123
INV-00012111,2024-12-28,MAT-010,WH-002,Adjustment,3070
INV-00012112,2026-06-24,MAT-007,WH-002,Sales,518
INV-00012113,2026-03-25,MAT-002,WH-002,Adjustment,1045
INV-00012114,2026-02-26,MAT-010,WH-001,Purchase,674
INV-00012115,2025-12-03,MAT-009,WH-001,Adjustment,8
INV-00012116,2024-09-19,MAT-010,WH-001,Return,708
INV-00012117,2025-07-27,MAT-006,WH-001,Adjustment,2762
INV-00012118,2026-04-19,MAT-005,WH-001,Purchase,2572
INV-00012119,2025-12-19,MAT-001,WH-003,Return,856
INV-00012120,2025-12-13,MAT-001,WH-001,Sales,592
INV-00012121,2026-04-10,MAT-001,WH-002,Purchase,1652
INV-00012122,2026-05-31,MAT-001,WH-002,Return,3837
INV-00012123,2026-02-03,MAT-002,WH-002,Purchase,1650
INV-00012124,2026-03-01,MAT-007,WH-001,Production Consumption,1085
INV-00012125,2026-05-14,MAT-006,WH-003,Sales,4134
INV-00012126,2025-03-16,MAT-003,WH-002,Production Consumption,3763
INV-00012127,2024-11-26,MAT-001,WH-003,Return,1254
INV-00012128,2026-07-06,MAT-001,WH-002,Sales,3841
INV-00012129,2025-01-13,MAT-003,WH-003,Production Consumption,1675
INV-00012130,2025-01-26,MAT-003,WH-001,Adjustment,4462
INV-00012131,2025-10-07,MAT-008,WH-002,Purchase,409
INV-00012132,2026-07-20,MAT-008,WH-001,Adjustment,843
INV-00012133,2026-01-03,MAT-002,WH-002,Adjustment,2105
INV-00012134,2026-02-23,MAT-006,WH-002,Production Consumption,1700
INV-00012135,2026-01-19,MAT-005,WH-002,Production Consumption,1278
INV-00012136,2024-09-12,MAT-010,WH-003,Adjustment,1547
INV-00012137,2025-11-21,MAT-002,WH-002,Purchase,4611
INV-00012138,2025-06-08,MAT-007,WH-003,Purchase,4884
INV-00012139,2024-12-01,MAT-002,WH-001,Adjustment,2174
INV-00012140,2025-07-13,MAT-001,WH-003,Sales,3167
INV-00012141,2025-01-04,MAT-001,WH-003,Sales,1104
INV-00012142,2024-09-11,MAT-003,WH-001,Adjustment,4196
INV-00012143,2024-12-13,MAT-003,WH-001,Production Consumption,1715
INV-00012144,2025-08-26,MAT-002,WH-002,Purchase,3383
INV-00012145,2024-12-29,MAT-010,WH-002,Purchase,3541
INV-00012146,2026-01-15,MAT-006,WH-001,Production Consumption,616
INV-00012147,2026-05-31,MAT-009,WH-002,Purchase,4065
INV-00012148,2025-10-05,MAT-006,WH-001,Return,526
INV-00012149,2024-10-24,MAT-009,WH-002,Adjustment,69
INV-00012150,2024-12-04,MAT-010,WH-002,Purchase,2960
INV-00012151,2025-12-29,MAT-010,WH-001,Purchase,1372
INV-00012152,2026-03-06,MAT-007,WH-002,Sales,1039
INV-00012153,2024-12-20,MAT-009,WH-003,Sales,2023
INV-00012154,2025-11-13,MAT-001,WH-003,Sales,1769
INV-00012155,2024-10-12,MAT-005,WH-001,Sales,451
INV-00012156,2026-04-21,MAT-007,WH-002,Production Consumption,246
INV-00012157,2026-02-06,MAT-001,WH-002,Purchase,3865
INV-00012158,2025-12-31,MAT-003,WH-003,Return,2409
INV-00012159,2026-01-26,MAT-003,WH-002,Adjustment,2376
INV-00012160,2025-06-15,MAT-005,WH-003,Return,3609
INV-00012161,2026-05-15,MAT-010,WH-001,Sales,3883
INV-00012162,2025-04-01,MAT-001,WH-003,Production Consumption,701
INV-00012163,2025-11-12,MAT-004,WH-003,Adjustment,4608
INV-00012164,2024-12-27,MAT-005,WH-002,Return,474
INV-00012165,2025-01-18,MAT-004,WH-002,Production Consumption,3464
INV-00012166,2026-03-29,MAT-007,WH-001,Return,507
INV-00012167,2025-03-03,MAT-006,WH-001,Purchase,2028
INV-00012168,2025-05-04,MAT-003,WH-001,Return,2250
INV-00012169,2025-04-22,MAT-007,WH-003,Sales,334
INV-00012170,2025-04-17,MAT-005,WH-001,Sales,2847
INV-00012171,2026-03-01,MAT-008,WH-001,Production Consumption,387
INV-00012172,2024-11-22,MAT-008,WH-002,Adjustment,3264
INV-00012173,2026-04-25,MAT-003,WH-001,Return,3664
INV-00012174,2025-06-14,MAT-008,WH-003,Production Consumption,4130
INV-00012175,2025-07-06,MAT-007,WH-001,Return,675
INV-00012176,2024-11-18,MAT-010,WH-002,Sales,213
INV-00012177,2026-03-27,MAT-002,WH-002,Sales,3727
INV-00012178,2025-11-30,MAT-007,WH-002,Purchase,3902
INV-00012179,2026-04-25,MAT-001,WH-002,Adjustment,1442
INV-00012180,2026-05-24,MAT-002,WH-002,Return,2396
INV-00012181,2025-02-09,MAT-004,WH-001,Return,1800
INV-00012182,2025-02-11,MAT-007,WH-003,Purchase,445
INV-00012183,2025-04-07,MAT-004,WH-002,Return,1231
INV-00012184,2025-11-10,MAT-010,WH-003,Purchase,644
INV-00012185,2026-06-13,MAT-003,WH-003,Sales,1103
INV-00012186,2024-11-01,MAT-004,WH-003,Sales,62
INV-00012187,2025-11-25,MAT-006,WH-003,Sales,2025
INV-00012188,2026-07-16,MAT-005,WH-003,Return,4151
INV-00012189,2024-12-31,MAT-008,WH-003,Sales,602
INV-00012190,2026-08-15,MAT-001,WH-002,Production Consumption,1764
INV-00012191,2025-03-26,MAT-001,WH-003,Production Consumption,2433
INV-00012192,2025-01-09,MAT-005,WH-002,Sales,1997
INV-00012193,2026-02-28,MAT-009,WH-003,Purchase,2896
INV-00012194,2025-10-27,MAT-008,WH-003,Purchase,2461
INV-00012195,2026-05-25,MAT-005,WH-003,Sales,4808
INV-00012196,2026-03-06,MAT-010,WH-003,Return,446
INV-00012197,2026-07-20,MAT-009,WH-003,Adjustment,749
INV-00012198,2025-07-09,MAT-003,WH-003,Purchase,4092
INV-00012199,2026-07-07,MAT-001,WH-003,Production Consumption,2165
INV-00012200,2025-05-15,MAT-010,WH-001,Purchase,1500
INV-00012201,2025-06-29,MAT-009,WH-003,Production Consumption,1504
INV-00012202,2025-04-25,MAT-001,WH-001,Adjustment,4439
INV-00012203,2025-03-13,MAT-009,WH-002,Production Consumption,1844
INV-00012204,2025-08-27,MAT-006,WH-002,Production Consumption,2403
INV-00012205,2026-04-13,MAT-006,WH-003,Production Consumption,2242
INV-00012206,2025-09-01,MAT-002,WH-002,Return,3907
INV-00012207,2025-09-25,MAT-004,WH-002,Purchase,1461
INV-00012208,2024-09-28,MAT-007,WH-002,Production Consumption,243
INV-00012209,2026-04-01,MAT-001,WH-003,Production Consumption,2926
INV-00012210,2025-09-16,MAT-004,WH-001,Purchase,3194
INV-00012211,2026-06-06,MAT-008,WH-001,Adjustment,3143
INV-00012212,2025-11-27,MAT-007,WH-002,Return,2409
INV-00012213,2026-04-30,MAT-002,WH-001,Purchase,57
INV-00012214,2024-12-15,MAT-006,WH-003,Sales,924
INV-00012215,2025-12-27,MAT-006,WH-003,Purchase,2682
INV-00012216,2026-03-14,MAT-009,WH-001,Purchase,4236
INV-00012217,2026-05-04,MAT-003,WH-003,Sales,3113
INV-00012218,2026-04-02,MAT-001,WH-003,Adjustment,608
INV-00012219,2024-09-06,MAT-005,WH-003,Return,3022
INV-00012220,2025-03-10,MAT-010,WH-001,Adjustment,23
INV-00012221,2024-09-03,MAT-002,WH-003,Sales,1037
INV-00012222,2025-01-19,MAT-005,WH-002,Production Consumption,4704
INV-00012223,2025-09-07,MAT-005,WH-001,Production Consumption,1618
INV-00012224,2025-04-28,MAT-005,WH-001,Production Consumption,3653
INV-00012225,2026-05-19,MAT-005,WH-003,Purchase,1606
INV-00012226,2026-06-20,MAT-010,WH-003,Purchase,2944
INV-00012227,2025-12-03,MAT-003,WH-002,Sales,2347
INV-00012228,2026-06-20,MAT-007,WH-002,Production Consumption,1807
INV-00012229,2024-12-13,MAT-005,WH-003,Production Consumption,1526
INV-00012230,2024-10-30,MAT-007,WH-001,Purchase,275
INV-00012231,2026-03-28,MAT-010,WH-003,Return,4782
INV-00012232,2025-02-11,MAT-007,WH-002,Production Consumption,1517
INV-00012233,2025-09-04,MAT-002,WH-002,Production Consumption,3399
INV-00012234,2026-03-03,MAT-001,WH-002,Production Consumption,1310
INV-00012235,2026-06-27,MAT-004,WH-003,Adjustment,2412
INV-00012236,2026-06-20,MAT-008,WH-003,Sales,1052
INV-00012237,2025-12-20,MAT-007,WH-002,Return,3705
INV-00012238,2024-10-20,MAT-009,WH-003,Production Consumption,4065
INV-00012239,2025-06-11,MAT-008,WH-001,Purchase,2420
INV-00012240,2025-04-17,MAT-009,WH-003,Return,4833
INV-00012241,2025-07-06,MAT-001,WH-001,Sales,4396
INV-00012242,2025-09-29,MAT-008,WH-002,Return,4425
INV-00012243,2025-11-17,MAT-002,WH-003,Production Consumption,3498
INV-00012244,2025-12-07,MAT-008,WH-003,Purchase,3413
INV-00012245,2026-03-28,MAT-009,WH-001,Sales,4369
INV-00012246,2026-06-23,MAT-006,WH-003,Sales,1665
INV-00012247,2026-03-13,MAT-001,WH-003,Adjustment,3803
INV-00012248,2025-10-26,MAT-007,WH-002,Return,4584
INV-00012249,2025-04-30,MAT-002,WH-002,Return,371
INV-00012250,2025-02-13,MAT-001,WH-001,Production Consumption,30
INV-00012251,2025-07-28,MAT-006,WH-002,Purchase,4641
INV-00012252,2026-04-30,MAT-009,WH-002,Purchase,1554
INV-00012253,2026-02-02,MAT-010,WH-003,Production Consumption,1468
INV-00012254,2026-05-02,MAT-004,WH-002,Purchase,479
INV-00012255,2025-08-30,MAT-007,WH-002,Sales,104
INV-00012256,2024-12-14,MAT-009,WH-001,Return,4076
INV-00012257,2025-02-25,MAT-007,WH-003,Return,829
INV-00012258,2024-09-05,MAT-001,WH-003,Sales,4910
INV-00012259,2024-11-29,MAT-004,WH-002,Adjustment,89
INV-00012260,2025-02-06,MAT-009,WH-002,Purchase,1050
INV-00012261,2025-06-20,MAT-009,WH-001,Return,4665
INV-00012262,2025-08-16,MAT-009,WH-003,Sales,2660
INV-00012263,2026-05-05,MAT-006,WH-003,Purchase,4372
INV-00012264,2024-08-31,MAT-006,WH-002,Adjustment,660
INV-00012265,2025-08-15,MAT-006,WH-002,Sales,1593
INV-00012266,2025-08-27,MAT-006,WH-003,Return,4242
INV-00012267,2025-04-13,MAT-006,WH-002,Sales,3118
INV-00012268,2026-07-23,MAT-006,WH-001,Return,4525
INV-00012269,2025-11-19,MAT-008,WH-001,Production Consumption,3720
INV-00012270,2025-05-05,MAT-004,WH-002,Sales,4253
INV-00012271,2024-11-26,MAT-010,WH-001,Sales,4872
INV-00012272,2025-11-25,MAT-004,WH-003,Adjustment,3217
INV-00012273,2025-02-22,MAT-003,WH-002,Sales,4690
INV-00012274,2026-03-11,MAT-009,WH-003,Sales,2835
INV-00012275,2025-02-25,MAT-004,WH-003,Return,2884
INV-00012276,2026-06-25,MAT-009,WH-001,Production Consumption,795
INV-00012277,2024-12-28,MAT-010,WH-002,Purchase,3086
INV-00012278,2025-12-30,MAT-003,WH-003,Adjustment,3038
INV-00012279,2026-04-30,MAT-006,WH-003,Adjustment,4764
INV-00012280,2026-01-11,MAT-002,WH-002,Adjustment,3721
INV-00012281,2025-07-13,MAT-001,WH-003,Sales,4191
INV-00012282,2026-04-23,MAT-005,WH-001,Sales,3053
INV-00012283,2025-12-12,MAT-004,WH-003,Return,388
INV-00012284,2026-02-14,MAT-006,WH-002,Adjustment,1795
INV-00012285,2026-06-08,MAT-001,WH-002,Sales,1103
INV-00012286,2025-01-14,MAT-005,WH-003,Production Consumption,578
INV-00012287,2025-12-30,MAT-008,WH-002,Adjustment,2483
INV-00012288,2025-06-28,MAT-006,WH-003,Production Consumption,3094
INV-00012289,2026-04-03,MAT-001,WH-001,Sales,3003
INV-00012290,2026-05-16,MAT-007,WH-003,Sales,4109
INV-00012291,2025-04-30,MAT-002,WH-002,Adjustment,1523
INV-00012292,2026-07-08,MAT-005,WH-002,Sales,1785
INV-00012293,2025-07-24,MAT-007,WH-002,Adjustment,4479
INV-00012294,2025-05-26,MAT-001,WH-001,Return,4178
INV-00012295,2025-01-21,MAT-009,WH-002,Adjustment,1795
INV-00012296,2025-05-07,MAT-009,WH-002,Adjustment,4881
INV-00012297,2024-11-10,MAT-006,WH-001,Production Consumption,282
INV-00012298,2026-04-07,MAT-009,WH-003,Purchase,1228
INV-00012299,2025-02-07,MAT-009,WH-001,Sales,4314
INV-00012300,2026-05-06,MAT-008,WH-002,Sales,3549
INV-00012301,2025-02-04,MAT-009,WH-002,Sales,3556
INV-00012302,2025-06-26,MAT-007,WH-001,Purchase,503
INV-00012303,2025-02-05,MAT-007,WH-002,Purchase,1779
INV-00012304,2024-12-10,MAT-009,WH-003,Production Consumption,522
INV-00012305,2025-05-11,MAT-007,WH-003,Adjustment,4344
INV-00012306,2024-08-29,MAT-007,WH-001,Sales,731
INV-00012307,2025-01-02,MAT-010,WH-001,Sales,3205
INV-00012308,2026-02-13,MAT-008,WH-001,Adjustment,1727
INV-00012309,2025-11-23,MAT-004,WH-003,Purchase,1061
INV-00012310,2025-05-31,MAT-007,WH-003,Return,3360
INV-00012311,2026-04-28,MAT-010,WH-002,Adjustment,2573
INV-00012312,2024-12-06,MAT-007,WH-003,Sales,4179
INV-00012313,2024-09-15,MAT-010,WH-001,Production Consumption,2489
INV-00012314,2025-12-05,MAT-010,WH-002,Sales,2146
INV-00012315,2024-09-08,MAT-004,WH-001,Sales,2512
INV-00012316,2025-05-27,MAT-005,WH-003,Sales,1720
INV-00012317,2025-01-15,MAT-003,WH-003,Return,3388
INV-00012318,2025-09-25,MAT-010,WH-002,Sales,598
INV-00012319,2025-06-09,MAT-004,WH-002,Sales,60
INV-00012320,2024-09-04,MAT-005,WH-003,Production Consumption,4218
INV-00012321,2026-04-23,MAT-009,WH-003,Purchase,2471
INV-00012322,2025-03-20,MAT-002,WH-003,Production Consumption,2167
INV-00012323,2025-03-19,MAT-004,WH-001,Return,1314
INV-00012324,2026-06-20,MAT-010,WH-002,Return,4536
INV-00012325,2025-05-30,MAT-006,WH-003,Return,96
INV-00012326,2026-04-19,MAT-007,WH-002,Return,691
INV-00012327,2025-07-07,MAT-001,WH-003,Return,3924
INV-00012328,2026-05-22,MAT-006,WH-002,Sales,189
INV-00012329,2026-03-27,MAT-009,WH-001,Production Consumption,3081
INV-00012330,2025-10-09,MAT-009,WH-002,Adjustment,167
INV-00012331,2026-03-08,MAT-006,WH-002,Adjustment,70
INV-00012332,2025-09-11,MAT-005,WH-002,Purchase,3181
INV-00012333,2025-10-25,MAT-002,WH-001,Purchase,2843
INV-00012334,2025-10-11,MAT-007,WH-003,Production Consumption,4078
INV-00012335,2025-11-12,MAT-005,WH-002,Adjustment,34
INV-00012336,2025-02-05,MAT-002,WH-003,Adjustment,1432
INV-00012337,2025-07-02,MAT-006,WH-001,Return,2230
INV-00012338,2025-01-18,MAT-002,WH-003,Purchase,1832
INV-00012339,2024-12-07,MAT-003,WH-003,Return,3514
INV-00012340,2025-01-11,MAT-006,WH-001,Purchase,2520
INV-00012341,2025-01-24,MAT-008,WH-003,Purchase,2454
INV-00012342,2025-07-12,MAT-004,WH-003,Return,4629
INV-00012343,2024-12-12,MAT-004,WH-003,Return,1487
INV-00012344,2025-04-04,MAT-009,WH-001,Sales,1003
INV-00012345,2025-06-18,MAT-008,WH-001,Production Consumption,2715
INV-00012346,2025-12-09,MAT-005,WH-001,Adjustment,660
INV-00012347,2026-01-12,MAT-004,WH-002,Purchase,575
INV-00012348,2024-11-07,MAT-003,WH-003,Production Consumption,969
INV-00012349,2025-04-20,MAT-010,WH-003,Production Consumption,1811
INV-00012350,2026-07-29,MAT-009,WH-003,Sales,1539
INV-00012351,2024-09-04,MAT-006,WH-001,Return,3914
INV-00012352,2025-01-17,MAT-003,WH-003,Return,3739
INV-00012353,2024-10-29,MAT-004,WH-001,Production Consumption,1735
INV-00012354,2026-04-20,MAT-004,WH-002,Purchase,4035
INV-00012355,2025-08-06,MAT-001,WH-002,Purchase,166
INV-00012356,2026-07-27,MAT-005,WH-001,Production Consumption,1870
INV-00012357,2025-08-17,MAT-006,WH-002,Sales,4663
INV-00012358,2026-03-29,MAT-010,WH-002,Purchase,1397
INV-00012359,2025-04-10,MAT-005,WH-002,Production Consumption,1138
INV-00012360,2025-05-27,MAT-001,WH-003,Return,837
INV-00012361,2026-02-27,MAT-006,WH-001,Return,533
INV-00012362,2026-04-27,MAT-004,WH-003,Sales,652
INV-00012363,2025-10-29,MAT-005,WH-003,Adjustment,3951
INV-00012364,2026-05-21,MAT-008,WH-001,Adjustment,2011
INV-00012365,2025-07-09,MAT-008,WH-002,Purchase,4020
INV-00012366,2025-11-24,MAT-002,WH-002,Return,3649
INV-00012367,2026-01-26,MAT-004,WH-001,Production Consumption,3091
INV-00012368,2026-07-18,MAT-006,WH-003,Adjustment,4412
INV-00012369,2026-03-08,MAT-001,WH-001,Adjustment,1770
INV-00012370,2026-01-24,MAT-010,WH-002,Purchase,3903
INV-00012371,2026-03-12,MAT-001,WH-002,Return,4369
INV-00012372,2025-12-08,MAT-007,WH-003,Adjustment,3580
INV-00012373,2025-11-15,MAT-010,WH-002,Adjustment,1807
INV-00012374,2026-04-09,MAT-007,WH-002,Adjustment,1072
INV-00012375,2025-06-06,MAT-004,WH-003,Sales,3155
INV-00012376,2026-02-11,MAT-006,WH-003,Return,4783
INV-00012377,2026-08-16,MAT-009,WH-002,Sales,2204
INV-00012378,2025-01-05,MAT-001,WH-002,Production Consumption,1141
INV-00012379,2026-01-02,MAT-001,WH-003,Return,4375
INV-00012380,2025-03-24,MAT-003,WH-001,Purchase,3945
INV-00012381,2024-09-01,MAT-010,WH-002,Production Consumption,1403
INV-00012382,2026-05-29,MAT-006,WH-002,Adjustment,3827
INV-00012383,2024-11-16,MAT-001,WH-001,Adjustment,1266
INV-00012384,2025-08-21,MAT-001,WH-001,Purchase,4320
INV-00012385,2025-05-17,MAT-006,WH-003,Purchase,1734
INV-00012386,2025-04-14,MAT-003,WH-003,Return,2929
INV-00012387,2026-06-25,MAT-006,WH-001,Purchase,4742
INV-00012388,2025-04-18,MAT-004,WH-002,Return,1995
INV-00012389,2025-06-14,MAT-004,WH-003,Adjustment,3708
INV-00012390,2025-02-15,MAT-008,WH-001,Purchase,4161
INV-00012391,2025-01-22,MAT-002,WH-003,Sales,1584
INV-00012392,2025-04-11,MAT-007,WH-002,Purchase,3394
INV-00012393,2026-04-18,MAT-007,WH-001,Return,2636
INV-00012394,2026-03-16,MAT-003,WH-001,Purchase,2984
INV-00012395,2026-03-06,MAT-004,WH-002,Purchase,3528
INV-00012396,2025-11-17,MAT-005,WH-002,Adjustment,4825
INV-00012397,2025-02-21,MAT-005,WH-003,Sales,395
INV-00012398,2026-07-13,MAT-002,WH-003,Return,4658
