movement_id,movement_date,material_id,warehouse,movement_type,quantity
INV-00013502,2024-12-30,MAT-005,WH-003,Purchase,1410
INV-00013503,2025-03-08,MAT-009,WH-002,Purchase,3025
INV-00013504,2026-04-23,MAT-003,WH-002,Return,4224
INV-00013505,2025-03-20,MAT-007,WH-001,Purchase,2337
INV-00013506,2025-07-12,MAT-005,WH-003,Return,3052
INV-00013507,2024-11-26,MAT-004,WH-002,Production Consumption,4573
INV-00013508,2025-02-21,MAT-002,WH-001,Adjustment,3739
INV-00013509,2024-09-20,MAT-001,WH-003,Purchase,99
INV-00013510,2026-02-25,MAT-009,WH-002,Sales,1290
INV-00013511,2026-04-23,MAT-004,WH-002,Adjustment,2464
INV-00013512,2025-10-02,MAT-009,WH-002,Purchase,299
INV-00013513,2025-08-05,MAT-008,WH-001,Purchase,1043
INV-00013514,2026-07-01,MAT-007,WH-003,Adjustment,908
INV-00013515,2025-08-17,MAT-009,WH-002,Sales,298
INV-00013516,2025-06-09,MAT-006,WH-002,Return,1208
INV-00013517,2025-06-04,MAT-005,WH-003,Production Consumption,621
INV-00013518,2025-12-13,MAT-003,WH-001,Adjustment,3165
INV-00013519,2025-10-24,MAT-008,WH-002,Production Consumption,73
INV-00013520,2024-09-09,MAT-010,WH-003,Production Consumption,1454
INV-00013521,2025-10-17,MAT-003,WH-002,Adjustment,2726
INV-00013522,2024-09-16,MAT-006,WH-003,Return,2800
INV-00013523,2026-08-24,MAT-005,WH-003,Return,3932
INV-00013524,2025-06-05,MAT-005,WH-002,Purchase,2065
INV-00013525,2024-09-05,MAT-007,WH-001,Sales,2721
INV-00013526,2025-06-28,MAT-004,WH-001,Purchase,1016
INV-00013527,2025-11-27,MAT-009,WH-001,Adjustment,3667
INV-00013528,2026-08-11,MAT-007,WH-002,Sales,3910
INV-00013529,2024-09-27,MAT-005,WH-002,Sales,2712
INV-00013530,2026-03-21,MAT-006,WH-003,Return,4333
INV-00013531,2024-11-02,MAT-004,WH-002,Production Consumption,2687
INV-00013532,2025-05-08,MAT-006,WH-003,Adjustment,2903
INV-00013533,2024-10-09,MAT-005,WH-002,Return,1905
INV-00013534,2026-08-06,MAT-004,WH-002,Adjustment,888
INV-00013535,2024-11-19,MAT-003,WH-003,Production Consumption,3553
INV-00013536,2024-11-25,MAT-001,WH-002,Sales,1345
INV-00013537,2024-10-18,MAT-002,WH-001,Sales,1658
INV-00013538,2026-05-10,MAT-006,WH-002,Purchase,2216
INV-00013539,2024-10-16,MAT-001,WH-001,Return,506
INV-00013540,2025-09-18,MAT-007,WH-002,Adjustment,3703
INV-00013541,2025-10-05,MAT-001,WH-001,Adjustment,4917
INV-00013542,2026-02-20,MAT-010,WH-001,Sales,2533
INV-00013543,2025-04-03,MAT-004,WH-002,Adjustment,4083
INV-00013544,2026-04-08,MAT-005,WH-002,Adjustment,2823
INV-00013545,2026-06-24,MAT-007,WH-001,Purchase,3629
INV-00013546,2024-10-15,MAT-008,WH-003,Production Consumption,116
INV-00013547,2024-12-03,MAT-004,WH-002,Return,1773
INV-00013548,2025-06-15,MAT-010,WH-002,Return,753
INV-00013549,2025-02-04,MAT-007,WH-001,Sales,3145
INV-00013550,2025-11-07,MAT-006,WH-003,Purchase,1678
INV-00013551,2026-07-03,MAT-001,WH-002,Adjustment,837
INV-00013552,2026-05-14,MAT-002,WH-001,Production Consumption,1044
INV-00013553,2025-11-13,MAT-009,WH-001,Sales,1813
INV-00013554,2025-10-17,MAT-004,WH-002,Return,4035
INV-00013555,2025-07-25,MAT-010,WH-001,Sales,3443
INV-00013556,2026-02-26,MAT-010,WH-003,Production Consumption,4548
INV-00013557,2025-06-14,MAT-002,WH-001,Return,2361
INV-00013558,2025-11-04,MAT-010,WH-002,Adjustment,951
INV-00013559,2026-08-06,MAT-007,WH-001,Purchase,3236
INV-00013560,2026-01-28,MAT-002,WH-003,Return,2315
INV-00013561,2024-09-01,MAT-003,WH-001,Purchase,2375
INV-00013562,2024-10-22,MAT-003,WH-001,Return,3576
INV-00013563,2025-04-09,MAT-008,WH-002,Adjustment,4203
INV-00013564,2025-01-17,MAT-007,WH-001,Production Consumption,396
INV-00013565,2025-08-17,MAT-010,WH-001,Return,3194
INV-00013566,2026-08-13,MAT-004,WH-001,Purchase,830
INV-00013567,2026-01-24,MAT-003,WH-003,Production Consumption,1176
INV-00013568,2025-11-25,MAT-010,WH-001,Sales,1969
INV-00013569,2025-08-20,MAT-005,WH-002,Adjustment,771
INV-00013570,2026-01-31,MAT-007,WH-002,Production Consumption,2979
INV-00013571,2026-08-22,MAT-003,WH-001,Adjustment,1386
INV-00013572,2025-12-03,MAT-004,WH-002,Return,1824
INV-00013573,2026-04-26,MAT-007,WH-002,Sales,4248
INV-00013574,2024-12-16,MAT-006,WH-003,Sales,3084
INV-00013575,2024-10-04,MAT-003,WH-001,Sales,4063
INV-00013576,2025-06-26,MAT-005,WH-001,Production Consumption,22
INV-00013577,2026-03-31,MAT-004,WH-001,Sales,3592
INV-00013578,2025-03-20,MAT-008,WH-002,Purchase,4643
INV-00013579,2025-08-13,MAT-003,WH-003,Production Consumption,1735
INV-00013580,2025-10-08,MAT-007,WH-002,Adjustment,510
INV-00013581,2025-05-18,MAT-008,WH-001,Production Consumption,2569
INV-00013582,2026-08-03,MAT-001,WH-003,Adjustment,647
INV-00013583,2026-03-02,MAT-002,WH-003,Sales,4337
INV-00013584,2026-01-15,MAT-003,WH-003,Sales,128
INV-00013585,2026-05-27,MAT-006,WH-001,Adjustment,73
INV-00013586,2026-07-18,MAT-009,WH-003,Return,1793
INV-00013587,2025-12-25,MAT-009,WH-001,Production Consumption,4603
INV-00013588,2025-09-07,MAT-002,WH-002,Return,3359
INV-00013589,2024-12-05,MAT-008,WH-003,Production Consumption,4296
INV-00013590,2025-11-28,MAT-001,WH-002,Adjustment,3350
INV-00013591,2026-03-24,MAT-002,WH-003,Purchase,430
INV-00013592,2025-05-02,MAT-006,WH-001,Sales,2013
INV-00013593,2024-10-16,MAT-006,WH-002,Production Consumption,849
INV-00013594,2026-04-01,MAT-003,WH-002,Return,121
INV-00013595,2026-04-14,MAT-004,WH-002,Purchase,4914
INV-00013596,2024-10-11,MAT-009,WH-002,Purchase,2022
INV-00013597,2025-09-14,MAT-007,WH-002,Adjustment,2582
INV-00013598,2025-07-27,MAT-001,WH-001,Production Consumption,4856
INV-00013599,2025-03-25,MAT-004,WH-003,Sales,1533
INV-00013600,2025-03-24,MAT-009,WH-002,Purchase,4410
INV-00013601,2026-05-20,MAT-002,WH-002,Return,3295
INV-00013602,2026-04-19,MAT-002,WH-003,Return,3862
INV-00013603,2024-09-04,MAT-001,WH-003,Return,1797
INV-00013604,2025-04-15,MAT-010,WH-003,Sales,678
INV-00013605,2025-10-08,MAT-008,WH-002,Adjustment,658
INV-00013606,2025-12-30,MAT-001,WH-003,Return,4095
INV-00013607,2026-03-01,MAT-003,WH-001,Production Consumption,794
INV-00013608,2026-03-11,MAT-001,WH-002,Sales,1076
INV-00013609,2024-09-18,MAT-009,WH-002,Return,638
INV-00013610,2026-03-13,MAT-010,WH-003,Return,334
INV-00013611,2025-03-28,MAT-010,WH-001,Return,3876
INV-00013612,2026-08-13,MAT-007,WH-002,Sales,3968
INV-00013613,2026-05-17,MAT-008,WH-002,Adjustment,1393
INV-00013614,2025-06-18,MAT-007,WH-002,Sales,490
INV-00013615,2025-03-21,MAT-003,WH-002,Adjustment,3239
INV-00013616,2024-10-04,MAT-009,WH-002,Sales,4146
INV-00013617,2025-06-18,MAT-008,WH-001,Return,3458
INV-00013618,2025-08-02,MAT-001,WH-003,Return,3010
INV-00013619,2025-02-02,MAT-010,WH-003,Sales,4261
INV-00013620,2024-11-23,MAT-005,WH-003,Adjustment,2483
INV-00013621,2026-07-17,MAT-006,WH-002,Sales,1505
INV-00013622,2024-10-22,MAT-009,WH-002,Production Consumption,3047
INV-00013623,2025-07-23,MAT-006,WH-001,Purchase,2512
INV-00013624,2024-09-14,MAT-003,WH-002,Return,4579
INV-00013625,2026-07-31,MAT-002,WH-003,Adjustment,2603
INV-00013626,2026-05-17,MAT-002,WH-003,Adjustment,2512
INV-00013627,2026-05-06,MAT-009,WH-003,Return,1336
INV-00013628,2026-05-23,MAT-003,WH-002,Adjustment,3348
INV-00013629,2025-06-26,MAT-004,WH-001,Purchase,1402
INV-00013630,2025-04-04,MAT-001,WH-002,Purchase,2102
INV-00013631,2026-05-12,MAT-001,WH-003,Adjustment,3952
INV-00013632,2025-02-07,MAT-010,WH-002,Sales,2037
INV-00013633,2026-06-01,MAT-001,WH-003,Adjustment,4166
INV-00013634,2025-04-04,MAT-004,WH-001,Production Consumption,1000
INV-00013635,2025-12-24,MAT-006,WH-003,Return,282
INV-00013636,2024-11-01,MAT-005,WH-003,Adjustment,1983
INV-00013637,2025-10-25,MAT-008,WH-001,Adjustment,2823
INV-00013638,2024-10-04,MAT-005,WH-003,Production Consumption,4773
INV-00013639,2026-04-08,MAT-009,WH-003,Purchase,2616
INV-00013640,2025-09-05,MAT-010,WH-001,Sales,2644
INV-00013641,2026-03-22,MAT-010,WH-003,Sales,3716
INV-00013642,2026-05-30,MAT-007,WH-001,Purchase,4489
INV-00013643,2025-12-03,MAT-009,WH-002,Adjustment,1145
INV-00013644,2025-04-12,MAT-002,WH-001,Production Consumption,1730
INV-00013645,2025-06-25,MAT-009,WH-002,Return,1823
INV-00013646,2024-09-03,MAT-002,WH-003,Production Consumption,3156
INV-00013647,2026-08-07,MAT-004,WH-002,Return,2889
INV-00013648,2025-06-16,MAT-004,WH-002,Sales,1561
INV-00013649,2025-03-11,MAT-010,WH-001,Sales,1159
INV-00013650,2024-10-18,MAT-002,WH-003,Sales,2619
INV-00013651,2026-01-01,MAT-004,WH-003,Sales,525
INV-00013652,2025-06-06,MAT-004,WH-002,Purchase,2656
INV-00013653,2026-04-23,MAT-008,WH-001,Return,61
INV-00013654,2024-09-30,MAT-007,WH-001,Return,594
INV-00013655,2025-07-09,MAT-010,WH-002,Adjustment,592
INV-00013656,2025-09-20,MAT-008,WH-003,Production Consumption,2205
INV-00013657,2025-01-07,MAT-006,WH-001,Return,3164
INV-00013658,2025-02-01,MAT-005,WH-002,Sales,1540
INV-00013659,2025-07-03,MAT-003,WH-002,Adjustment,3666
INV-00013660,2026-02-03,MAT-002,WH-003,Production Consumption,4842
INV-00013661,2026-06-09,MAT-005,WH-001,Purchase,1333
INV-00013662,2025-10-01,MAT-005,WH-001,Purchase,4907
INV-00013663,2025-10-03,MAT-008,WH-003,Adjustment,247
INV-00013664,2026-02-12,MAT-005,WH-001,Sales,1892
INV-00013665,2025-11-05,MAT-010,WH-003,Return,1796
INV-00013666,2025-03-14,MAT-003,WH-001,Production Consumption,896
INV-00013667,2026-04-08,MAT-001,WH-001,Return,2673
INV-00013668,2025-08-02,MAT-001,WH-001,Production Consumption,4349
INV-00013669,2025-01-04,MAT-002,WH-002,Adjustment,4906
INV-00013670,2025-07-21,MAT-006,WH-003,Sales,243
INV-00013671,2026-03-13,MAT-009,WH-001,Production Consumption,1908
INV-00013672,2026-03-15,MAT-007,WH-002,Sales,3399
INV-00013673,2026-04-12,MAT-004,WH-001,Purchase,3864
INV-00013674,2025-01-11,MAT-007,WH-003,Sales,4583
INV-00013675,2026-05-18,MAT-003,WH-002,Production Consumption,4370
INV-00013676,2025-06-30,MAT-008,WH-001,Purchase,1955
INV-00013677,2024-12-01,MAT-006,WH-001,Sales,375
INV-00013678,2026-06-07,MAT-006,WH-002,Production Consumption,1114
INV-00013679,2026-08-09,MAT-008,WH-001,Adjustment,3870
INV-00013680,2025-03-27,MAT-003,WH-003,Adjustment,786
INV-00013681,2026-05-13,MAT-008,WH-001,Production Consumption,1674
INV-00013682,2024-10-19,MAT-008,WH-002,Adjustment,2697
INV-00013683,2026-06-17,MAT-010,WH-002,Return,171
INV-00013684,2025-08-26,MAT-002,WH-003,Return,3653
INV-00013685,2025-12-02,MAT-002,WH-002,Purchase,1673
INV-00013686,2026-03-22,MAT-006,WH-001,Adjustment,2210
INV-00013687,2025-03-24,MAT-003,WH-003,Production Consumption,1632
INV-00013688,2026-06-12,MAT-010,WH-001,Purchase,583
INV-00013689,2025-11-19,MAT-003,WH-002,Sales,1882
INV-00013690,2025-12-30,MAT-005,WH-001,Return,1795
INV-00013691,2025-12-25,MAT-007,WH-002,Adjustment,2203
INV-00013692,2025-03-03,MAT-010,WH-002,Adjustment,487
INV-00013693,2026-06-29,MAT-002,WH-003,Purchase,2685
INV-00013694,2025-10-04,MAT-002,WH-001,Sales,4311
INV-00013695,2026-08-04,MAT-007,WH-003,Production Consumption,1311
INV-00013696,2025-09-14,MAT-010,WH-003,Production Consumption,3095
INV-00013697,2024-09-13,MAT-001,WH-002,Adjustment,1729
INV-00013698,2026-01-31,MAT-003,WH-001,Production Consumption,2546
INV-00013699,2025-06-10,MAT-001,WH-003,Production Consumption,4271
INV-00013700,2026-03-16,MAT-002,WH-003,Return,2189
INV-00013701,2025-12-05,MAT-006,WH-002,Purchase,3395
INV-00013702,2025-06-20,MAT-006,WH-001,Production Consumption,2859
INV-00013703,2025-08-02,MAT-004,WH-002,Adjustment,106
INV-00013704,2026-08-05,MAT-007,WH-003,Adjustment,1617
INV-00013705,2024-08-30,MAT-009,WH-003,Adjustment,1344
INV-00013706,2026-08-14,MAT-003,WH-002,Return,2925
INV-00013707,2025-10-17,MAT-004,WH-003,Purchase,3772
INV-00013708,2025-10-18,MAT-006,WH-003,Adjustment,2453
INV-00013709,2025-12-09,MAT-006,WH-003,Purchase,3624
INV-00013710,2026-01-08,MAT-005,WH-002,Purchase,946
INV-00013711,2026-01-19,MAT-005,WH-001,Purchase,118
INV-00013712,2025-08-24,MAT-002,WH-001,Adjustment,3913
INV-00013713,2024-09-22,MAT-005,WH-003,Adjustment,2372
INV-00013714,2026-08-03,MAT-004,WH-002,Production Consumption,608
INV-00013715,2026-02-26,MAT-008,WH-003,Return,436
INV-00013716,2025-12-16,MAT-008,WH-003,Adjustment,3767
INV-00013717,2025-08-18,MAT-009,WH-001,Production Consumption,333
INV-00013718,2025-09-09,MAT-002,WH-003,Return,77
INV-00013719,2024-12-12,MAT-001,WH-001,Production Consumption,3704
INV-00013720,2026-06-09,MAT-006,WH-002,Adjustment,514
INV-00013721,2025-05-08,MAT-006,WH-001,Sales,4443
INV-00013722,2026-01-19,MAT-006,WH-003,Return,35
INV-00013723,2025-04-11,MAT-007,WH-003,Production Consumption,4547
INV-00013724,2026-01-10,MAT-010,WH-002,Production Consumption,3575
INV-00013725,2026-05-04,MAT-008,WH-003,Production Consumption,103
INV-00013726,2026-06-13,MAT-003,WH-001,Sales,4724
INV-00013727,2024-09-17,MAT-009,WH-002,Production Consumption,868
INV-00013728,2025-04-16,MAT-008,WH-002,Sales,783
INV-00013729,2026-01-09,MAT-004,WH-003,Production Consumption,1629
INV-00013730,2025-10-13,MAT-008,WH-002,Adjustment,3932
INV-00013731,2025-06-20,MAT-010,WH-002,Sales,1807
INV-00013732,2026-01-13,MAT-001,WH-001,Return,419
INV-00013733,2025-06-14,MAT-001,WH-002,Return,3867
INV-00013734,2025-02-13,MAT-007,WH-002,Sales,2468
INV-00013735,2025-06-12,MAT-008,WH-001,Purchase,795
INV-00013736,2025-11-27,MAT-004,WH-002,Return,4402
INV-00013737,2025-05-08,MAT-006,WH-003,Sales,1565
INV-00013738,2024-09-22,MAT-008,WH-001,Purchase,1664
INV-00013739,2025-09-18,MAT-002,WH-001,Return,1206
INV-00013740,2024-10-24,MAT-008,WH-002,Adjustment,2530
INV-00013741,2026-06-23,MAT-010,WH-003,Adjustment,4335
INV-00013742,2025-12-02,MAT-005,WH-003,Adjustment,3335
INV-00013743,2025-02-22,MAT-002,WH-003,Purchase,1840
INV-00013744,2026-08-04,MAT-003,WH-003,Return,3420
INV-00013745,2025-08-16,MAT-009,WH-001,Sales,3383
INV-00013746,2024-12-24,MAT-003,WH-003,Adjustment,152
INV-00013747,2024-12-31,MAT-002,WH-001,Return,4572
INV-00013748,2025-05-20,MAT-010,WH-001,Adjustment,3471
INV-00013749,2026-03-01,MAT-002,WH-002,Adjustment,1276
INV-00013750,2026-04-07,MAT-009,WH-002,Return,381
INV-00013751,2025-06-08,MAT-006,WH-002,Sales,2678
INV-00013752,2025-07-03,MAT-004,WH-002,Adjustment,4521
INV-00013753,2024-11-13,MAT-009,WH-003,Production Consumption,3107
INV-00013754,2025-06-27,MAT-002,WH-002,Sales,4698
INV-00013755,2025-07-27,MAT-003,WH-003,Sales,688
INV-00013756,2025-09-05,MAT-010,WH-003,Sales,1249
INV-00013757,2026-05-22,MAT-009,WH-001,Return,2285
INV-00013758,2025-05-23,MAT-001,WH-002,Return,1103
INV-00013759,2025-11-16,MAT-004,WH-002,Adjustment,2847
INV-00013760,2026-01-08,MAT-010,WH-001,Production Consumption,2293
INV-00013761,2024-11-11,MAT-008,WH-003,Return,4788
INV-00013762,2024-11-12,MAT-003,WH-002,Adjustment,1446
INV-00013763,2025-08-09,MAT-007,WH-002,Return,4702
INV-00013764,2025-09-15,MAT-001,WH-002,Purchase,3697
INV-00013765,2025-10-22,MAT-009,WH-001,Return,3480
INV-00013766,2026-08-19,MAT-009,WH-003,Sales,3264
INV-00013767,2026-06-25,MAT-007,WH-003,Return,987
INV-00013768,2025-03-30,MAT-001,WH-002,Purchase,4866
INV-00013769,2024-11-01,MAT-009,WH-003,Adjustment,493
INV-00013770,2026-01-09,MAT-009,WH-002,Production Consumption,959
INV-00013771,2025-08-25,MAT-006,WH-003,Purchase,4857
INV-00013772,2024-11-08,MAT-008,WH-003,Purchase,4442
INV-00013773,2026-05-01,MAT-002,WH-003,Sales,295
INV-00013774,2026-05-17,MAT-002,WH-002,Sales,1918
INV-00013775,2024-12-01,MAT-001,WH-001,Purchase,3523
INV-00013776,2024-12-14,MAT-005,WH-001,Purchase,4493
INV-00013777,2025-02-11,MAT-004,WH-003,Return,150
INV-00013778,2024-12-22,MAT-007,WH-001,Purchase,4309
INV-00013779,2024-10-15,MAT-001,WH-001,Return,4965
INV-00013780,2025-02-25,MAT-001,WH-003,Return,4137
INV-00013781,2026-03-18,MAT-001,WH-002,Production Consumption,153
INV-00013782,2025-09-08,MAT-007,WH-002,Sales,2531
INV-00013783,2024-10-24,MAT-010,WH-002,Production Consumption,4952
INV-00013784,2025-03-31,MAT-010,WH-003,Adjustment,4160
INV-00013785,2026-03-24,MAT-009,WH-001,Sales,454
INV-00013786,2024-12-05,MAT-003,WH-001,Return,3178
INV-00013787,2025-01-19,MAT-010,WH-002,Adjustment,3276
INV-00013788,2026-04-08,MAT-008,WH-003,Purchase,4102
INV-00013789,2025-12-12,MAT-007,WH-002,Sales,2845
INV-00013790,2025-03-26,MAT-006,WH-003,Purchase,780
INV-00013791,2024-12-14,MAT-007,WH-001,Adjustment,339
INV-00013792,2025-01-12,MAT-010,WH-001,Sales,1008
INV-00013793,2026-04-10,MAT-002,WH-003,Production Consumption,3119
INV-00013794,2026-01-02,MAT-004,WH-001,Return,3634
INV-00013795,2025-07-01,MAT-001,WH-003,Production Consumption,418
INV-00013796,2026-04-10,MAT-001,WH-003,Production Consumption,2048
INV-00013797,2025-06-22,MAT-004,WH-003,Adjustment,2328
INV-00013798,2025-11-26,MAT-010,WH-002,Sales,1040
INV-00013799,2025-01-31,MAT-008,WH-002,Production Consumption,4122
INV-00013800,2025-06-21,MAT-007,WH-001,Return,3340
INV-00013801,2024-11-14,MAT-005,WH-001,Sales,4316
INV-00013802,2025-09-06,MAT-010,WH-003,Sales,302
INV-00013803,2025-10-30,MAT-004,WH-002,Production Consumption,2100
INV-00013804,2025-09-03,MAT-001,WH-003,Adjustment,2585
INV-00013805,2025-10-09,MAT-010,WH-003,Return,2284
INV-00013806,2025-12-20,MAT-005,WH-002,Adjustment,1153
INV-00013807,2026-04-30,MAT-001,WH-001,Purchase,3905
INV-00013808,2026-06-19,MAT-009,WH-001,Purchase,183
INV-00013809,2025-11-08,MAT-001,WH-003,Return,4505
INV-00013810,2025-01-08,MAT-008,WH-002,Sales,3852
INV-00013811,2025-03-02,MAT-003,WH-002,Return,3357
INV-00013812,2026-07-04,MAT-009,WH-001,Production Consumption,339
INV-00013813,2025-11-06,MAT-007,WH-003,Production Consumption,2649
INV-00013814,2026-03-08,MAT-006,WH-001,Purchase,4529
INV-00013815,2025-12-31,MAT-006,WH-003,Purchase,3466
INV-00013816,2024-12-24,MAT-005,WH-001,Return,4662
INV-00013817,2026-06-12,MAT-004,WH-003,Purchase,1235
INV-00013818,2026-01-16,MAT-010,WH-003,Adjustment,3955
INV-00013819,2026-07-23,MAT-001,WH-002,Sales,4186
INV-00013820,2026-01-30,MAT-009,WH-001,Return,1406
INV-00013821,2026-05-23,MAT-007,WH-002,Adjustment,2737
INV-00013822,2025-10-05,MAT-009,WH-003,Adjustment,4405
INV-00013823,2025-09-23,MAT-004,WH-003,Adjustment,4296
INV-00013824,2025-06-22,MAT-005,WH-001,Production Consumption,2833
INV-00013825,2024-12-08,MAT-003,WH-003,Adjustment,1718
INV-00013826,2026-03-15,MAT-003,WH-002,Purchase,964
INV-00013827,2026-04-22,MAT-003,WH-003,Adjustment,4452
INV-00013828,2025-10-02,MAT-004,WH-003,Purchase,234
INV-00013829,2025-09-06,MAT-009,WH-002,Adjustment,1797
INV-00013830,2026-06-29,MAT-005,WH-002,Production Consumption,2646
INV-00013831,2025-02-17,MAT-005,WH-001,Return,2267
INV-00013832,2025-08-26,MAT-001,WH-003,Adjustment,3943
INV-00013833,2025-12-14,MAT-009,WH-002,Adjustment,979
INV-00013834,2024-09-09,MAT-005,WH-002,Adjustment,3549
INV-00013835,2025-07-26,MAT-002,WH-001,Production Consumption,2638
INV-00013836,2025-03-08,MAT-007,WH-002,Purchase,4725
INV-00013837,2025-08-01,MAT-001,WH-002,Return,3013
INV-00013838,2025-05-07,MAT-010,WH-002,Return,4023
INV-00013839,2025-07-13,MAT-003,WH-003,Purchase,118
INV-00013840,2026-03-19,MAT-009,WH-001,Adjustment,1534
INV-00013841,2024-10-19,MAT-003,WH-002,Production Consumption,5000
INV-00013842,2026-01-11,MAT-007,WH-003,Purchase,1898
INV-00013843,2025-08-13,MAT-008,WH-001,Adjustment,3586
INV-00013844,2025-05-21,MAT-007,WH-003,Production Consumption,2445
INV-00013845,2024-10-06,MAT-002,WH-001,Sales,1524
INV-00013846,2025-02-25,MAT-010,WH-002,Sales,2915
INV-00013847,2026-02-22,MAT-003,WH-001,Production Consumption,318
INV-00013848,2026-07-30,MAT-003,WH-002,Production Consumption,1280
INV-00013849,2026-07-18,MAT-002,WH-001,Production Consumption,2391
INV-00013850,2025-10-19,MAT-008,WH-003,Return,3928
INV-00013851,2026-04-07,MAT-009,WH-003,Purchase,227
INV-00013852,2025-05-26,MAT-005,WH-001,Purchase,2231
INV-00013853,2024-12-30,MAT-007,WH-002,Production Consumption,2417
INV-00013854,2025-12-31,MAT-004,WH-001,Purchase,4961
INV-00013855,2025-06-16,MAT-001,WH-002,Purchase,1923
INV-00013856,2025-02-24,MAT-009,WH-003,Sales,3778
INV-00013857,2024-09-28,MAT-004,WH-003,Adjustment,4924
INV-00013858,2025-07-14,MAT-009,WH-001,Production Consumption,688
INV-00013859,2026-06-09,MAT-010,WH-003,Sales,1673
INV-00013860,2026-04-08,MAT-009,WH-003,Return,1570
INV-00013861,2024-10-09,MAT-007,WH-001,Adjustment,164
INV-00013862,2025-09-29,MAT-010,WH-003,Purchase,4292
INV-00013863,2024-09-17,MAT-006,WH-001,Adjustment,4384
INV-00013864,2026-01-27,MAT-004,WH-002,Sales,3006
INV-00013865,2025-08-07,MAT-010,WH-003,Purchase,1462
INV-00013866,2024-11-25,MAT-002,WH-003,Sales,1959
INV-00013867,2025-02-22,MAT-009,WH-003,Return,4881
INV-00013868,2026-01-12,MAT-006,WH-001,Purchase,531
INV-00013869,2026-05-10,MAT-008,WH-002,Sales,970
INV-00013870,2026-08-03,MAT-010,WH-001,Purchase,2383
INV-00013871,2025-10-13,MAT-003,WH-003,Production Consumption,1252
INV-00013872,2025-09-29,MAT-009,WH-003,Adjustment,3910
INV-00013873,2026-01-21,MAT-007,WH-003,Production Consumption,1675
INV-00013874,2024-11-08,MAT-001,WH-003,Sales,2258
INV-00013875,2025-10-26,MAT-008,WH-002,Production Consumption,3607
INV-00013876,2026-06-26,MAT-007,WH-002,Production Consumption,3471
INV-00013877,2025-05-10,MAT-010,WH-003,Adjustment,435
INV-00013878,2025-04-02,MAT-007,WH-001,Adjustment,2725
INV-00013879,2026-05-27,MAT-009,WH-002,Purchase,3801
INV-00013880,2026-05-18,MAT-006,WH-002,Adjustment,3300
INV-00013881,2025-11-29,MAT-006,WH-003,Return,3793
INV-00013882,2025-04-07,MAT-008,WH-002,Purchase,4382
INV-00013883,2025-06-13,MAT-005,WH-001,Purchase,4085
INV-00013884,2025-05-11,MAT-005,WH-003,Return,2253
INV-00013885,2026-06-18,MAT-010,WH-001,Production Consumption,858
INV-00013886,2026-06-23,MAT-001,WH-003,Purchase,983
INV-00013887,2025-04-02,MAT-008,WH-001,Return,3200
INV-00013888,2026-04-25,MAT-002,WH-001,Return,3496
INV-00013889,2026-05-22,MAT-006,WH-002,Purchase,669
INV-00013890,2024-08-27,MAT-007,WH-001,Production Consumption,3499
INV-00013891,2026-04-07,MAT-008,WH-003,Sales,480
INV-00013892,2025-05-01,MAT-007,WH-003,Purchase,2199
INV-00013893,2024-11-05,MAT-009,WH-003,Production Consumption,893
